@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N3-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
7,81,5,NY,2,36,45,11779,36,68,32,76,60,-73.132553,-8141073.4758,Suburb
9,11,5,NY,4,5,6,11764,19,39,20,84,164,-72.989746,-8125174.5739,Suburb
30,12,17,NY,13,8,4,11704,62,107,45,131,43,-73.364176,-8166865.0277,Suburb
7,81,3,NY,4,41,40,10514,18,25,7,35,92,-73.757384,-8210634.5687,Suburb
204,57,99,NY,105,28,29,10804,173,321,148,271,179,-73.783965,-8213583.3394,Suburb
10,23,3,NY,7,12,11,10598,44,77,33,30,130,-73.804269,-8215845.8754,Suburb
0,0,0,NY,0,0,0,10950,0,0,0,136,0,-74.159742,-8255423.2701,Suburb
227,49,117,NY,110,27,22,14615,82,173,91,716,0,-77.672516,-8646461.518,Suburb
9,3,5,NY,4,2,1,13027,17,39,22,130,91,-76.299089,-8493567.0782,Suburb
588,1,270,FL,318,1,0,33023,51,118,67,645,91,-80.22511,-8930617.0199,Suburb
158,55,78,FL,80,23,32,33073,288,610,322,620,207,-80.197345,-8927525.5668,Suburb
13,6,4,OH,9,3,3,44319,8,12,4,268,131,-81.552141,-9078340.9194,Suburb
4,0,1,OH,3,0,0,44730,1,4,3,335,57,-81.275088,-9047501.1264,Suburb
44,0,20,OH,24,0,0,45212,10,23,13,151,60,-84.448273,-9400742.1131,Suburb
278,67,151,OH,127,33,34,45014,68,136,68,535,0,-84.530359,-9409860.2013,Suburb
35,8,17,OH,18,5,3,44134,57,117,60,435,0,-81.697195,-9094491.2142,Suburb
4,0,2,OH,2,0,0,44077,15,27,12,146,60,-81.203245,-9039497.3202,Suburb
207,1,98,FL,109,1,0,33176,99,212,113,381,0,-80.359445,-8945564.7055,Suburb
28,11,7,OH,21,4,7,43235,30,64,34,124,45,-83.057561,-9245918.063,Suburb
8,14,4,FL,4,8,6,33193,206,434,228,402,71,-80.444974,-8955083.6634,Suburb
168,17,79,OH,89,9,8,45315,15,21,6,282,0,-84.345192,-9389266.3673,Suburb
10,0,2,FL,8,0,0,32839,0,2,2,5,0,-81.482179,-9070554.5341,Suburb
33,4,15,OH,18,2,2,43935,5,7,2,413,0,-80.726345,-8986412.6534,Suburb
150,10,64,FL,86,5,5,32809,317,641,324,567,166,-81.426908,-9064398.8054,Suburb
8,9,2,OR,6,4,5,97478,77,178,101,556,0,-122.924819,-13683926.6637,Suburb
15,6,5,OR,10,3,3,97222,32,70,38,192,48,-122.600403,-13647814.4143,Suburb
7,1,3,OR,4,1,0,97116,133,258,125,336,86,-123.092421,-13702584.093,Suburb
42,7,20,FL,22,5,2,32404,16,29,13,410,91,-85.563882,-9524930.2023,Suburb
28,4,8,PA,20,2,2,18014,45,83,38,223,103,-75.388688,-8392221.7703,Suburb
80,5,40,FL,40,3,2,33455,77,180,103,376,107,-80.202823,-8928137.063,Suburb
89,13,43,FL,46,5,8,33952,70,146,76,436,74,-82.076998,-9136772.781,Suburb
140,39,59,FL,81,14,25,34202,175,348,173,554,0,-82.43489,-9176608.363,Suburb
2,15,1,PA,1,7,8,18901,10,22,12,51,51,-75.117914,-8362088.5952,Suburb
23,272,14,PA,9,152,120,19312,13,23,10,77,0,-75.447667,-8398798.7519,Suburb
24,72,18,PA,6,36,36,19086,10,30,20,117,93,-75.37394,-8390584.3193,Suburb
89,13,42,PA,47,5,8,19464,31,70,39,317,0,-75.634938,-8419637.1844,Suburb
14,68,4,PA,10,30,38,15238,19,38,19,101,116,-79.863593,-8890373.7738,Suburb
36,0,18,PA,18,0,0,15122,1,2,1,175,51,-79.865016,-8890530.0451,Suburb
205,3,107,PA,98,0,3,15301,21,38,17,839,130,-80.225016,-8930603.4311,Suburb
57,10,28,PA,29,7,3,19607,78,159,81,331,0,-75.964222,-8456286.1916,Suburb
176,49,84,FL,92,22,27,33563,61,116,55,297,71,-82.113337,-9140808.6561,Suburb
7,7,2,PA,5,5,2,17331,17,36,19,242,97,-76.964578,-8567660.0376,Suburb
37,31,21,RI,16,14,17,2842,35,78,43,211,0,-71.279917,-7934842.9763,Suburb
98,12,51,FL,47,9,3,33578,80,173,93,318,96,-82.308865,-9162571.1274,Suburb
316,5,158,SC,158,1,4,29461,26,47,21,546,213,-79.978483,-8903154.045,Suburb
26,34,13,SC,13,16,18,29036,19,33,14,90,191,-81.280216,-9048071.8562,Suburb
101,51,41,FL,60,27,24,33777,73,178,105,663,0,-82.773682,-9214324.0913,Suburb
41,0,12,AL,29,0,0,35476,2,10,8,30,1,-87.581874,-9749559.9438,Suburb
220,27,106,GA,114,12,15,30180,24,46,22,222,64,-84.878822,-9448663.034,Suburb
429,18,222,GA,207,12,6,30248,39,81,42,353,100,-84.196807,-9372742.3803,Suburb
637,22,323,GA,314,14,8,30238,78,159,81,792,139,-84.393957,-9394695.0949,Suburb
212,14,96,GA,116,8,6,30263,68,143,75,412,81,-84.772485,-9436820.3905,Suburb
731,1,365,GA,366,0,1,30034,12,17,5,497,109,-84.226558,-9376051.2544,Suburb
70,31,32,GA,38,14,17,30518,92,217,125,242,0,-83.995842,-9350368.4129,Suburb
13,58,6,TX,7,29,29,78734,145,301,156,204,0,-97.934852,-10902060.4703,Suburb
128,111,59,TX,69,60,51,77627,168,369,201,575,0,-94.011981,-10465357.0431,Suburb
313,4,145,GA,168,2,2,30223,34,75,41,506,78,-84.293349,-9383477.5363,Suburb
16,24,9,TX,7,9,15,76226,25,54,29,19,65,-97.129196,-10812374.3571,Suburb
77,10,34,TX,43,4,6,75407,164,344,180,438,92,-96.499649,-10742276.5063,Suburb
69,26,30,TX,39,14,12,75040,167,357,190,431,70,-96.607733,-10754322.982,Suburb
50,45,24,TX,26,20,25,75044,30,82,52,133,47,-96.678675,-10762211.2833,Suburb
17,10,10,GA,7,4,6,30736,12,31,19,379,0,-85.109712,-9474366.2587,Suburb
97,11,52,TX,45,6,5,76036,121,247,126,312,93,-97.351276,-10837085.599,Suburb
21,3,10,TX,11,1,2,79928,435,920,485,687,180,-106.211806,-11823442.6008,Suburb
284,75,155,TX,129,35,40,77065,200,421,221,745,131,-95.598983,-10642031.8916,Suburb
88,51,45,TX,43,33,18,77581,243,509,266,444,147,-95.320393,-10611008.6498,Suburb
246,15,117,TX,129,6,9,77471,617,1227,610,1240,0,-95.779478,-10662122.9399,Suburb
203,60,87,TX,116,34,26,77095,218,441,223,631,125,-95.621842,-10644572.9982,Suburb
80,28,38,TX,42,15,13,77086,242,484,242,545,102,-95.498407,-10630834.7163,Suburb
22,12,12,GA,10,5,7,30506,217,470,253,545,0,-83.898295,-9339517.752,Suburb
684,3,365,GA,319,2,1,31404,13,28,15,566,0,-81.058555,-9023380.9975,Suburb
2,1,1,TX,1,1,0,78589,1087,2224,1137,2104,0,-98.168262,-10928035.4711,Suburb
102,3,52,TX,50,2,1,78244,200,410,210,504,96,-98.335918,-10946699.6948,Suburb
34,21,19,AZ,15,12,9,85381,135,278,143,269,89,-112.227538,-12493105.707,Suburb
2,6,0,UT,2,1,5,84014,14,30,16,85,64,-111.874879,-12453854.4437,Suburb
6,1,2,UT,4,1,0,84003,42,81,39,78,65,-111.793802,-12444831.4772,Suburb
39,65,18,UT,21,29,36,84124,64,142,78,325,0,-111.823553,-12448133.5568,Suburb
0,1,0,ID,0,1,0,83616,12,28,16,69,66,-116.354524,-12952522.8218,Suburb
14,11,3,VA,11,1,10,22812,72,153,81,304,0,-78.955414,-8789273.0644,Suburb
244,99,118,VA,126,54,45,23233,111,213,102,584,0,-77.581752,-8636358.2414,Suburb
130,37,72,VA,58,14,23,23135,79,145,66,245,0,-76.789244,-8548132.9248,Suburb
77,7,30,IL,47,2,5,60085,170,331,161,245,90,-87.836914,-9777960.5463,Suburb
50,18,19,VA,31,8,10,22303,131,264,133,282,57,-77.078545,-8580338.3927,Suburb
58,51,25,VA,33,26,25,20176,55,128,73,128,85,-77.535115,-8631167.3179,Suburb
351,211,202,IN,149,95,116,46545,138,252,114,762,0,-86.107984,-9585488.7119,Suburb
6,8,3,WA,3,6,2,98502,25,47,22,197,64,-122.926913,-13684157.6734,Suburb
120,122,59,WA,61,58,64,98168,76,141,65,344,100,-122.259108,-13609820.1155,Suburb
5,18,2,WA,3,12,6,98372,34,79,45,177,39,-122.276746,-13611770.109,Suburb
3,2,1,KY,2,2,0,41102,7,9,2,388,0,-82.700513,-9206177.6027,Suburb
125,0,9,MI,116,0,0,48203,0,3,3,170,0,-83.105407,-9251251.669,Suburb
768,105,396,MD,372,56,49,21108,136,284,148,742,0,-76.627674,-8530154.9357,Suburb
627,37,320,MD,307,20,17,20706,243,515,272,931,0,-76.84109,-8553901.3725,Suburb
4,3,0,ID,4,1,2,83854,14,27,13,203,86,-116.970397,-13021085.1376,Suburb
129,37,66,TX,63,15,22,77385,204,425,221,482,0,-95.419574,-10622049.5538,Suburb
114,926,64,GA,50,460,466,30024,89,156,67,99,0,-84.140139,-9366430.3804,Suburb
7,2,2,PA,5,1,1,15683,1,2,1,233,0,-79.590773,-8859996.0002,Suburb
51,1,13,CA,38,1,0,90242,18,84,66,140,0,-118.161992,-13153732.2579,Suburb
50,1,16,MI,34,1,0,48240,3,6,3,85,6,-83.299447,-9272844.2802,Suburb
317,209,145,VA,172,109,100,23060,60,102,42,370,0,-77.534167,-8631065.4019,Suburb
29,0,15,MI,14,0,0,48225,0,0,0,25,0,-82.934349,-9232206.9587,Suburb
5,3,2,UT,3,3,0,84045,25,55,30,92,91,-111.933467,-12460370.2757,Suburb
21,1,10,NY,11,0,1,12553,7,19,12,27,0,-74.044296,-8242575.0549,Suburb
91,2,46,NY,45,0,2,11550,157,338,181,140,0,-73.6227,-8195639.3224,Suburb
86,0,41,MI,45,0,0,48066,3,8,5,90,20,-82.953425,-9234320.0179,Suburb
60,13,24,MI,36,5,8,48035,7,18,11,227,58,-82.941151,-9232961.1374,Suburb
14,12,9,MI,5,9,3,48094,37,71,34,159,0,-83.015518,-9241243.5141,Suburb
28,1,7,SC,21,0,1,29615,2,6,4,114,0,-82.357413,-9167986.2662,Suburb
31,30,9,MI,22,13,17,48302,5,10,5,28,75,-83.288303,-9271600.9045,Suburb
288,3,151,PA,137,1,2,19050,5,8,3,195,41,-75.270401,-8379061.0126,Suburb
11,114,6,TX,5,58,56,75022,34,63,29,34,96,-97.080987,-10807006.7791,Suburb
314,136,146,GA,168,80,56,30096,87,189,102,361,0,-84.142841,-9366736.1285,Suburb
173,53,71,MI,102,27,26,48323,3,7,4,159,0,-83.353994,-9278925.2704,Suburb
150,0,55,FL,95,0,0,33147,11,17,6,88,0,-80.234911,-8931710.9187,Suburb
64,0,25,PA,39,0,0,15644,2,9,7,406,0,-79.60815,-8861932.4049,Suburb
8,22,6,MI,2,8,14,48138,11,30,19,63,0,-83.142968,-9255423.4321,Suburb
164,6,83,MI,81,5,1,48146,251,551,300,800,0,-83.18977,-9260634.7389,Suburb
72,90,35,MI,37,45,45,48170,26,53,27,128,0,-83.495014,-9294620.3402,Suburb
101,0,41,NY,60,0,0,10456,61,136,75,229,0,-73.906796,-8227267.2661,City
136,11,66,FL,70,4,7,33616,57,117,60,342,0,-82.525029,-9186643.6955,City
484,8,230,NY,254,6,2,10466,63,130,67,424,111,-73.838637,-8219677.9185,City
130,7,61,NY,69,5,2,11205,57,114,57,232,45,-73.971615,-8234482.9215,City
177,1,93,NY,84,1,0,11221,24,48,24,203,0,-73.93238,-8230107.3263,City
393,11,198,AL,195,2,9,35405,6,14,8,321,76,-87.47325,-9737472.7017,City
165,28,52,NY,113,16,12,11235,23,77,54,307,0,-73.938768,-8230827.533,City
234,19,60,NY,174,15,4,11235,21,101,80,364,0,-73.963509,-8233579.266,City
103,21,57,NY,46,11,10,10021,129,249,120,305,0,-73.959748,-8233164.8074,City
26,319,15,NY,11,122,197,10004,49,76,27,337,0,-74.011271,-8238899.2832,City
116,9,55,NY,61,4,5,10035,133,321,188,379,75,-73.930297,-8229883.111,City
5,4,3,AR,2,3,1,72756,146,301,155,431,99,-94.123732,-10477804.3885,City
13,40,6,NY,7,17,23,11101,224,414,190,353,0,-73.933491,-8230229.6256,City
93,22,55,SD,38,13,9,57105,45,80,35,313,0,-96.718042,-10766600.4673,City
24,0,6,TX,18,0,0,77072,8,29,21,46,0,-95.599861,-10642120.2189,City
1,2,1,AZ,0,1,1,86404,51,96,45,226,57,-114.343308,-12728640.4646,City
13,68,6,NY,7,33,35,10306,56,113,57,250,67,-74.099284,-8248696.8116,City
14,215,8,NC,6,108,107,28217,6,11,5,3,44,-80.88592,-9004180.016,City
170,207,77,NC,93,112,95,28270,87,152,65,166,0,-80.763887,-8990598.0053,City
131,411,58,GA,73,215,196,30005,63,117,54,110,0,-84.231516,-9376608.3954,City
31,7,12,TX,19,1,6,78702,103,192,89,171,42,-97.717419,-10877852.0141,City
67,13,35,TX,32,7,6,78722,68,127,59,163,74,-97.714748,-10877553.0604,City
6,21,3,CA,3,12,9,94080,169,347,178,302,84,-122.410037,-13626609.0841,City
76,8,33,TX,43,6,2,77701,191,379,188,464,66,-94.107289,-10475976.6942,City
1,3,0,TX,1,1,2,78520,267,559,292,543,73,-97.532723,-10857292.1521,City
167,22,81,NC,86,14,8,27407,79,167,88,422,77,-79.867903,-8890856.1764,City
21,26,13,AZ,8,10,16,85282,74,138,64,88,51,-111.901241,-12456782.8312,City
34,104,18,NY,16,59,45,11372,190,358,168,373,25,-73.885101,-8224841.6644,City
9,0,4,TX,5,0,0,76164,164,351,187,336,0,-97.346244,-10836528.458,City
52,156,26,TX,26,92,64,75023,43,86,43,95,89,-96.759783,-10771241.0442,City
17,0,6,TX,11,0,0,75220,297,619,322,637,96,-96.868753,-10783375.8471,City
44,5,26,TX,18,2,3,75208,1003,1947,944,1594,0,-96.854264,-10781758.7793,City
359,19,187,NC,172,13,6,28540,69,160,91,552,0,-77.426952,-8619120.8423,City
119,82,61,TX,58,43,39,75081,39,92,53,269,37,-96.705478,-10765207.6148,City
64,33,31,AZ,33,16,17,85019,347,714,367,788,0,-112.143577,-12483756.6092,City
956,94,454,TX,502,48,46,76012,533,1119,586,1854,0,-97.125993,-10812014.2537,City
37,9,24,TX,13,2,7,76164,579,1158,579,1127,0,-97.357487,-10837785.4225,City
53,7,29,CA,24,6,1,94589,22,51,29,80,0,-122.247945,-13608576.7398,City
221,29,105,NC,116,19,10,27614,62,135,73,309,102,-78.548295,-8743954.3997,City
8,8,4,TX,4,4,4,79936,334,718,384,585,0,-106.281353,-11831181.4253,City
29,81,15,CA,14,40,41,93003,446,942,496,945,0,-119.216421,-13271098.7669,City
48,12,24,MO,24,7,5,64119,22,53,31,223,54,-94.519635,-10521872.8832,City
602,2,288,TX,314,0,2,77053,304,644,340,1042,0,-95.482011,-10629007.022,City
47,1,14,TX,33,0,1,77037,320,647,327,615,0,-95.411372,-10621145.8983,City
147,6,73,TX,74,1,5,77520,322,662,340,776,0,-95.032985,-10579013.8083,City
74,9,37,TX,37,7,2,77009,343,704,361,502,0,-95.386199,-10618333.0157,City
6,0,0,TX,6,0,0,77011,164,334,170,325,50,-95.309779,-10609826.4237,City
34,4,17,TX,17,2,2,77587,297,606,309,623,117,-95.220391,-10599886.2128,City
43,75,15,TX,28,39,36,77381,51,118,67,83,150,-95.499578,-10630957.0155,City
328,63,158,CO,170,35,28,80012,400,869,469,888,0,-104.817077,-11668183.709,City
2,0,2,TX,0,0,0,78046,239,553,314,452,74,-99.434742,-11069019.3232,City
17,0,11,TX,6,0,0,79412,82,166,84,199,0,-101.85674,-11338634.8038,City
1,0,0,TX,1,0,0,78539,195,417,222,378,75,-98.145643,-10925521.5421,City
293,1,134,NC,159,1,0,27105,56,116,60,507,77,-80.200254,-8927844.9037,City
699,25,361,GA,338,14,11,31602,43,90,47,1138,0,-83.290996,-9271913.447,City
301,0,145,MS,156,0,0,39213,0,0,0,304,56,-90.207263,-10041827.9623,City
236,118,124,CO,112,53,65,80210,263,524,261,827,0,-104.966185,-11684782.4343,City
35,2,18,TX,17,2,0,78228,235,485,250,437,94,-98.5745,-10973265.8086,City
6,0,3,TX,3,0,0,78201,293,595,302,519,65,-98.524804,-10967728.3706,City
95,26,46,IA,49,11,15,52402,33,74,41,390,0,-91.650206,-10202454.4322,City
47,0,27,TX,20,0,0,77901,119,276,157,294,64,-96.966979,-10794314.8352,City
10,2,6,TX,4,2,0,76301,13,21,8,48,0,-98.515511,-10966695.6214,City
75,6,31,FL,44,3,3,34286,67,145,78,571,133,-82.186323,-9148934.7615,City
2,1,0,UT,2,0,1,84601,93,173,80,324,71,-111.704589,-12434898.0607,City
225,48,121,MI,104,27,21,49512,55,108,53,397,84,-85.607955,-9529828.9665,City
60,12,28,FL,32,7,5,33909,185,404,219,435,183,-81.9493,-9122552.0966,City
58,6,27,FL,31,3,3,32118,28,51,23,317,77,-80.986064,-9015329.6305,City
279,3,120,VA,159,1,2,24503,10,32,22,502,0,-79.192973,-8815723.6734,City
103,5,52,AZ,51,3,2,85029,534,1116,582,1238,145,-112.083186,-12477043.7395,City
357,480,230,IL,127,239,241,60618,1011,1823,812,1970,0,-87.690624,-9761674.3635,City
6,1,3,NE,3,1,0,68022,5,7,2,20,58,-96.244417,-10713875.9038,City
197,14,87,VA,110,11,3,23505,32,62,30,245,66,-76.296724,-8493308.8909,City
38,33,23,VA,15,16,17,23456,23,43,20,63,74,-76.073496,-8468461.7609,City
293,99,147,NE,146,55,44,68132,79,159,80,622,0,-96.020513,-10688954.0354,City
36,33,14,CA,22,22,11,92628,454,1210,756,1328,1,-117.881552,-13122498.3895,City
389,32,187,CA,202,17,15,92395,534,1189,655,1669,0,-117.303904,-13058209.7529,City
14,25,4,WA,10,14,11,98682,65,152,87,376,137,-122.548739,-13642059.5554,City
226,186,110,WA,116,95,91,98126,136,299,163,664,0,-122.366179,-13621730.7031,City
42,0,10,NJ,32,0,0,7103,6,18,12,56,0,-74.19983,-8259887.1925,City
2,8,1,OR,1,5,3,97321,4,17,13,114,61,-123.118317,-13705464.9196,City
45,6,22,KS,23,4,2,67212,80,168,88,446,89,-97.400138,-10842527.9154,City
21,27,13,OR,8,11,16,97701,137,270,133,627,0,-121.295885,-13502597.6494,City
13,13,6,OR,7,7,6,97401,30,83,53,300,82,-123.055039,-13698419.1242,City
92,1,58,NY,34,0,1,10001,93,169,76,202,0,-73.990621,-8236595.9807,City
1,8,1,OR,0,4,4,97526,39,72,33,322,73,-123.313599,-13727207.0077,City
222,409,124,CA,98,195,214,95818,517,1022,505,1394,0,-121.4907,-13524285.3822,City
37,928,16,CA,21,456,472,92127,120,218,98,279,0,-117.12162,-13037914.8726,City
156,19,111,NY,45,4,15,10003,169,233,64,370,0,-73.987439,-8236242.6718,City
121,76,57,CA,64,40,36,95822,99,195,96,377,0,-121.516596,-13527166.2089,City
72,13,36,OR,36,7,6,97218,95,189,94,379,80,-122.594347,-13647134.9741,City
54,7,26,AZ,28,4,3,85730,130,244,114,348,59,-110.848599,-12339599.771,City
39,9,22,AZ,17,7,2,85710,103,220,117,317,60,-110.850237,-12339790.0143,City
117,28,63,NY,54,16,12,11694,128,240,112,360,71,-73.831606,-8218896.5622,City
40,17,20,SD,20,7,10,57110,8,20,12,116,110,-96.629472,-10756734.9949,City
8,5,3,UT,5,2,3,84604,51,96,45,7,291,-111.663666,-12430345.811,City
664,135,341,GA,323,69,66,31407,74,181,107,621,198,-81.234669,-9043003.2319,City
45,4,16,NY,29,2,2,10034,384,848,464,796,0,-73.921003,-8228850.3618,City
89,21,43,FL,46,12,9,32503,24,41,17,187,114,-87.193784,-9706367.927,City
22,28,11,CA,11,13,15,95207,92,140,48,118,0,-121.325901,-13505940.4954,City
459,68,209,NV,250,33,35,89107,938,2029,1091,2094,0,-115.202879,-12824326.0352,City
227,12,173,NY,54,4,8,11213,31,47,16,252,0,-73.939254,-8230875.0938,City
17,92,12,NV,5,46,46,89511,87,185,98,225,144,-119.747529,-13330230.452,City
666,0,315,AL,351,0,0,35222,53,99,46,740,86,-86.771083,-9659303.1008,City
365,0,175,MI,190,0,0,48221,0,0,0,361,42,-83.166039,-9257998.5107,City
825,11,443,NY,382,3,8,10026,128,266,138,893,97,-73.946918,-8231731.1885,City
403,210,207,AL,196,101,109,36830,30,67,37,367,0,-85.446081,-9511817.0054,City
123,10,71,NY,52,3,7,10473,68,125,57,192,35,-73.877407,-8223992.3641,City
9,15,3,TX,6,11,4,78212,123,221,98,77,72,-98.498082,-10964759.2167,City
3,4,1,MI,2,2,2,48374,0,1,1,12,0,-83.49754,-9294898.9107,City
452,21,208,PA,244,13,8,17110,92,189,97,708,0,-76.896031,-8560023.1292,City
50,11,29,FL,21,7,4,34288,67,128,61,404,125,-82.147979,-9144661.0823,City
120,3,50,NY,70,2,1,12180,36,71,35,318,50,-73.681284,-8202155.1544,City
589,29,308,NC,281,13,16,27713,127,240,113,659,185,-78.892881,-8782315.5963,City
21,2,10,TX,11,1,1,78753,34,83,49,112,0,-97.694507,-10875304.1132,City
62,22,26,CA,36,14,8,92124,91,174,83,457,108,-117.106032,-13036182.3,City
30,4,8,NY,22,2,2,14901,10,23,13,171,70,-76.804091,-8549790.759,City
0,0,0,TX,0,0,0,78745,5,12,7,5,1,-97.792422,-10886202.3348,City
332,10,146,MI,186,3,7,48342,95,188,93,501,75,-83.303681,-9273326.6828,City
657,8,336,PA,321,6,2,19103,8,10,2,682,79,-75.17163,-8368054.0806,City
92,2,32,MI,60,2,0,48204,7,17,10,117,11,-83.128529,-9253819.9531,City
331,0,145,PA,186,0,0,19150,3,10,7,356,36,-75.174834,-8368420.9783,City
149,14,75,PA,74,11,3,19146,3,13,10,272,28,-75.176149,-8368563.6607,City
398,1,187,PA,211,1,0,19143,4,6,2,418,43,-75.232547,-8374841.6887,City
165,30,97,FL,68,14,16,33881,65,135,70,217,0,-81.719207,-9096937.1991,City
34,0,15,NY,19,0,0,10128,19,52,33,68,0,-73.945137,-8231534.1508,City
202,0,112,TX,90,0,0,77047,1,4,3,94,26,-95.354614,-10614827.104,City
6,12,4,CA,2,9,3,92391,181,332,151,396,0,-119.291706,-13279489.854,City
3,82,2,CA,1,40,42,93010,59,119,60,58,66,-119.059311,-13253623.5636,City
3,89,1,CA,2,45,44,95035,6,9,3,13,0,-121.898321,-13569658.4022,City
162,11,87,NY,75,6,5,14211,19,44,25,178,0,-78.836453,-8776030.7739,City
248,19,109,FL,139,7,12,33711,17,41,24,288,94,-82.68191,-9204105.3099,City
0,0,0,CA,0,0,0,95437,0,4,4,7,0,-123.790385,-13780284.8801,Town
3,2,1,NE,2,1,1,68901,47,77,30,261,45,-98.376836,-10951245.1501,Town
18,8,10,TX,8,4,4,76084,164,366,202,475,164,-97.103209,-10809479.9416,Town
8,0,2,VA,6,0,0,24416,0,2,2,89,0,-79.351204,-8833334.7647,Town
1,4,0,OR,1,2,2,97470,20,38,18,214,50,-123.381219,-13734735.2057,Town
2,0,1,OR,1,0,0,97383,40,82,42,255,88,-122.793412,-13669298.3151,Town
10,4,4,TX,6,2,2,78028,74,142,68,236,0,-99.130758,-11035176.4043,Town
15,3,8,NY,7,0,3,10922,29,47,18,78,0,-73.98587,-8236059.2229,Town
11,12,7,MI,4,6,6,49080,27,47,20,175,0,-85.65389,-9534938.3572,Town
4,2,2,PA,2,2,0,15824,1,3,2,244,78,-78.804553,-8772477.3014,Town
3,6,2,TX,1,4,2,79745,148,291,143,238,0,-103.082649,-11475100.3783,Town
3,5,2,TX,1,1,4,79323,156,317,161,205,0,-102.837935,-11447861.6186,Town
122,1,64,TX,58,1,0,76661,34,81,47,223,0,-96.876489,-10784231.9419,Town
